ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0046328	regulation of JNK cascade	111/8825	170/23577	1.44395012616894e-13	7.22217743777945e-12	4.07448111674386e-12	78943/21844/26403/65020/22034/11820/16001/70097/17873/22032/56274/54612/14219/13649/18472/18626/19766/23882/19229/60597/26412/15461/12421/13838/21934/93840/22030/68082/15259/215653/19246/16396/20319/15502/22421/17000/27050/20377/142980/59009/234878/330938/270190/140577/338372/269881/192656/26409/14370/70834/13197/15183/68350/26398/21898/63953/57912/257632/14366/98432/59036/52521/76108/22418/14367/99470/26390/319955/381921/56310/12005/13132/26407/65964/105352/107746/26408/20185/16543/19419/108909/26420/26401/22422/18795/66505/26400/29820/330177/69601/17283/16179/93897/20963/252864/72349/246179/30957/665113/15258/224014/237038/26921/107607/14013/117149/24136/18479/14388/14806/94245	111	BP	group1
GO:0006473	protein acetylation	112/8825	172/23577	1.48219265166167e-13	7.3516755522419e-12	4.14753908666731e-12	214162/55982/78656/268936/269610/13018/14534/217031/98403/15182/64050/76901/18626/217588/78689/66897/214669/12914/74147/69612/77805/73473/17128/70999/56613/269424/66262/12151/228714/73247/59001/66464/57320/231151/13486/71777/66277/52163/101206/56312/67773/15161/56292/56397/26992/16392/228829/74026/11793/75560/231713/72895/108155/12190/57321/94092/22433/73390/72195/24074/20677/328572/13016/21761/17977/208146/102162/66979/214855/109689/228019/100683/17257/433759/216805/21423/76719/223770/244349/78783/81601/20617/382207/13831/57261/93759/17954/223864/18125/17192/16825/70646/14533/100503924/72117/66116/319974/58521/331623/20466/14461/225895/57741/22658/54169/226976/74763/11785/77853/74838/73086/74195	112	BP	group1
GO:0022898	regulation of transmembrane transporter activity	140/8825	228/23577	1.52768556541262e-13	7.51469792176521e-12	4.23951018152784e-12	15165/12389/16535/19211/215748/13040/12295/22629/12300/71912/19052/11418/54377/26941/20191/19766/93692/105675/19229/11838/60597/75785/14199/57440/16502/57340/11931/18216/12373/18578/57320/20866/16150/69106/19417/11933/20840/11554/108737/109676/77574/16538/18821/246133/18671/16497/100102/235281/22068/11555/16485/216856/246317/18750/20193/12918/19091/11438/22627/14609/19204/11603/18389/18189/16539/269994/12159/545622/13489/433809/69635/65973/26556/15512/54376/98660/109552/19122/22218/268345/66395/14169/238161/15444/15275/241528/432442/14167/83997/18803/15114/94221/18390/13844/108058/140723/243961/14579/13385/12297/241794/58234/74513/18795/13856/12289/12043/11977/12296/13383/12638/116873/245537/12286/238871/17918/108071/223864/19017/66240/19418/70729/72978/75607/83814/140743/66894/12293/100503659/72555/72821/12298/81905/11735/279561/192167/17260/16514/14697/12919	140	BP	group1
GO:0043410	positive regulation of MAPK cascade	254/8825	471/23577	1.55405590946608e-13	7.58175473208369e-12	4.27734111406108e-12	18053/18595/18591/78943/26406/109880/21844/21809/26403/12034/22034/12505/11820/16001/12387/19211/70097/17873/22032/56745/56274/16706/69534/26397/54411/28106/14219/13649/327826/216148/171285/16009/26399/19766/23882/15357/14165/14180/19229/24064/11600/66513/60597/19876/12504/22339/19106/12558/18596/16452/26412/94275/15461/18186/12421/13838/59041/21934/71111/171469/93840/22030/68082/16410/215653/12156/13616/19246/18441/13636/24088/54635/83409/13842/18762/14254/21802/22421/16653/17000/11441/27050/66508/142980/17751/20312/234878/85305/330938/12988/121021/140577/338372/15560/269881/15558/11551/240185/192656/26409/18213/21825/14164/14370/19164/70834/71751/20361/13197/68350/14816/65106/213452/21808/114229/26398/109042/21898/381126/18119/11553/11835/11555/257632/16475/11549/14763/13866/71785/12484/14366/14062/69109/18750/226781/109700/52521/11606/22418/14367/99470/12778/26390/76854/242202/319955/14184/14538/14600/18168/381921/18189/93834/12159/12005/11350/13489/18590/21832/16591/76954/13132/19762/14182/11502/15894/227326/26407/16412/65964/16337/105352/107746/26408/18754/12633/109689/244882/20674/18439/19247/16543/19419/11552/17311/19156/18390/108058/16476/19401/14745/50754/26401/14172/22422/20779/20608/18795/26400/13856/18217/29820/228355/330177/18753/110157/69601/16542/16179/13176/12978/17295/93897/76089/268934/13869/20963/14183/252864/11548/108071/18673/67397/11836/14173/26396/30957/30955/665113/18387/15258/224014/237038/11352/75547/29875/101540/107607/15531/11539/12311/69183/117149/24136/333050/74055/20353/242248/16194/18205/18479/14388/234854/18212	254	BP	group1
GO:0071560	cellular response to transforming growth factor beta stimulus	118/8825	184/23577	1.65697026842332e-13	8.01811954280945e-12	4.5235217426362e-12	11482/20682/268977/20869/21809/80707/16001/56213/12389/13805/12928/67903/98403/66354/14281/14573/66513/22408/15516/65960/68010/21417/17128/17131/20872/241226/269275/14828/12156/55994/94093/53378/12167/70673/12843/12562/23988/17127/65112/13390/26409/17684/246154/20678/21825/58250/20289/12741/56424/21808/18119/68939/226352/71785/386655/12193/21813/278507/22433/52662/20901/23863/17125/14538/17129/12005/69260/13132/16998/11502/20481/18854/22284/77794/105352/12633/12579/23939/11491/216805/18607/66313/170749/230597/16476/16400/26401/20779/14083/75788/11477/17283/16419/225631/14815/20482/380664/93759/18550/252864/19017/353310/15258/170676/17126/20340/53618/21869/12912/15587/17260/22612/20679/93836/80288/14479/19042/75901	118	BP	group1
GO:0071559	response to transforming growth factor beta	119/8825	186/23577	1.67646829791369e-13	8.04704782998569e-12	4.5398419951992e-12	11482/20682/268977/20869/21809/80707/16001/56213/12389/13805/12928/67903/98403/66354/14281/14573/66513/22408/15516/65960/68010/21417/17128/17131/20872/241226/269275/14828/12156/55994/94093/53378/12167/70673/12843/12562/23988/17127/65112/13390/26409/17684/246154/20678/21825/58250/20289/12741/56424/21808/18119/68939/226352/71785/386655/12193/21813/278507/22433/52662/20901/23863/17125/14538/17129/12005/69260/13132/16998/11502/20481/18854/22284/77794/105352/12633/12579/23939/11491/216805/18607/66313/170749/230597/16476/16400/26401/20779/14083/75788/11477/17283/16419/225631/14815/20482/380664/93759/18550/252864/19017/353310/15258/170676/17126/20340/53618/21869/12912/11906/15587/17260/22612/20679/93836/80288/14479/19042/75901	119	BP	group1
GO:0032872	regulation of stress-activated MAPK cascade	130/8825	208/23577	1.7142940124784e-13	8.16278236981713e-12	4.60513507352091e-12	78943/26406/21844/26403/65020/22034/11820/16001/70097/17873/22032/56274/54612/14219/13649/18472/18626/19766/23882/15357/19229/60597/22339/19106/14102/26412/15461/12421/13838/59041/21934/93840/22030/68082/15259/215653/12156/19246/16396/20319/15502/22421/17000/27050/18518/20377/142980/59009/234878/85305/330938/270190/140577/338372/269881/192656/26409/14370/70834/13197/15183/68350/65106/21808/26398/21898/63953/56458/57912/257632/14366/98432/59036/52521/76108/22418/14367/99470/26390/319955/381921/56310/12005/13132/26407/65964/105352/107746/26408/20185/16543/19419/17966/108909/26420/26401/22422/18795/66505/26400/29820/330177/69601/17283/16179/13383/17295/93897/20963/252864/72349/246179/26396/30957/665113/18387/15258/224014/237038/26921/107607/14013/117149/24136/20353/15505/18479/14388/14806/94245	130	BP	group1
GO:0007033	vacuole organization	101/8825	151/23577	1.83273852460869e-13	8.65750769719915e-12	4.88424051253277e-12	27419/11432/64143/18718/117150/78287/108083/78246/215890/432486/19324/217379/211286/66840/72175/12421/66615/77040/26889/269338/20333/60599/11303/242557/19063/100226/77573/22241/71900/57436/66508/12751/19337/19332/65114/17751/67443/71732/67526/214585/74781/74772/228545/209478/226407/74438/11793/19164/54636/103199/75608/329015/68118/15944/19338/66048/237782/54396/54609/72392/235040/270160/225020/72739/15932/218035/51897/14466/18711/17158/21425/19335/386649/56453/228361/18439/170731/14387/118449/17921/20615/67727/74302/17101/75788/192232/19349/110147/225326/14339/100855/11984/240752/235180/18704/17772/74349/76983/76559/217893/75964	101	BP	group1
GO:0021954	central nervous system neuron development	65/8825	85/23577	2.38183406796806e-13	1.10981897241985e-11	6.2611815966669e-12	18293/18846/13845/19211/83431/21907/110532/12227/18472/19876/14682/59058/18186/18187/13838/18227/11444/70762/230101/270190/14472/233033/268882/11878/18028/235402/20689/18750/14633/22418/12552/230676/13489/232906/14182/18080/332397/244152/20346/94229/13844/80297/110596/14083/654470/16874/11977/17756/13176/243743/268902/76089/14183/105689/13175/14461/20563/24136/15228/20664/21367/77630/13488/54713/18212	65	BP	group1
GO:0032147	activation of protein kinase activity	142/8825	233/23577	2.38670746756958e-13	1.10981897241985e-11	6.2611815966669e-12	18591/78943/26406/20869/21809/26403/22034/19116/72149/17873/22032/58231/56274/69534/26397/13649/327826/216148/26399/59032/19766/23882/14165/19229/11600/66513/224105/22339/19106/16452/26412/20874/71111/22030/12156/19246/54635/83409/18762/21802/11441/18481/234878/85305/241656/121021/338372/108679/269881/11551/26409/109910/18213/21825/108686/14164/108737/19164/70834/71751/13197/68350/14816/21808/114229/26398/21898/11553/23955/59126/257632/11538/14062/21813/109700/11606/22418/26390/319955/14600/381921/12159/12005/11350/13489/16413/13731/13132/11502/17171/26407/65964/19122/16337/55984/26408/26405/109689/214230/18439/19247/16543/18607/11552/237542/14745/70584/26401/22422/20779/26400/228355/207565/18753/110157/69601/12283/16179/13383/17295/268934/20963/18004/108071/67397/14173/26396/30957/665113/224014/16151/11481/75547/11539/69183/117149/74055/22625/16194/18205/18479/14388	142	BP	group1
GO:0006913	nucleocytoplasmic transport	225/8825	409/23577	2.57130600174691e-13	1.18638862964323e-11	6.69315882951664e-12	229512/319757/20926/71810/110750/19386/15937/21809/12317/16646/69181/12034/26416/20742/71983/72149/53319/78688/54612/353258/13649/17246/19052/13207/26941/66244/18035/218210/16648/14180/65246/11600/56722/15205/69823/56637/213990/15516/68010/69241/225160/73473/17128/14682/16452/73666/18761/64930/18767/66679/16418/16649/56417/24088/20319/230082/100210/57320/74585/52163/21937/70572/29810/209003/142980/18709/74360/83946/71999/22771/17127/18763/22346/230673/329506/230073/269113/72170/226432/18012/228607/22057/19164/71844/12326/15183/74256/268420/103677/21808/331401/75751/11865/72699/21898/13654/12166/18119/107351/231042/18133/54194/19387/12006/14362/269800/18708/18386/14062/212518/223527/59036/21416/22433/11606/74504/227720/66231/20677/20356/22627/11487/208104/328572/66069/19055/59014/226517/12159/12005/56338/18148/74254/19043/13132/233726/11737/18854/19047/72322/14296/19335/109552/20823/20238/19014/212999/15519/100042165/19330/77938/56453/240614/23892/73826/19247/17472/23939/16543/237859/14105/16650/19259/67628/12913/56717/66118/23805/20698/230597/16476/11640/12014/18015/629378/72043/106042/103583/238799/56488/14634/75788/107939/56291/100764/170743/18753/69601/14369/320938/19385/224092/13869/20963/93759/108989/223864/56698/11815/235626/238276/22687/66880/207728/18769/66471/18141/75547/74204/57258/20473/19653/13211/70579/13138/15587/50868/18226/21849/269966/26356/72565/17931/13488/19042	225	BP	group1
GO:0007254	JNK cascade	119/8825	187/23577	2.91544045072953e-13	1.33482319713401e-11	7.53057088083173e-12	78943/21844/26403/65020/22034/11820/16001/70097/17873/22032/56274/54612/14219/13649/18472/18626/19766/23882/19229/60597/26412/15461/12421/13838/21934/93840/22030/68082/15259/215653/19246/16396/20319/15502/22421/17000/27050/20377/142980/59009/234878/330938/270190/140577/338372/269881/192656/26409/14370/70834/71751/13197/15183/68350/26398/21898/63953/57912/257632/14366/98432/59036/52521/76108/22418/14367/99470/26390/319955/211770/381921/56310/27387/12005/13132/26407/65964/105352/107746/14169/26408/14167/20185/16543/19419/108909/26420/266632/26401/22422/14083/18795/66505/26400/29820/330177/69601/17283/16179/93897/20963/19219/252864/72349/246179/30957/665113/15258/224014/237038/26921/107607/14013/117149/24136/18479/14388/14806/94245	119	BP	group1
GO:0007179	transforming growth factor beta receptor signaling pathway	99/8825	148/23577	3.14974572760638e-13	1.43109057791703e-11	8.07367526803081e-12	11482/268977/20869/21809/56213/12389/13805/67903/98403/66354/14281/14573/66513/22408/15516/65960/68010/21417/17128/17131/241226/269275/14828/12156/55994/94093/53378/12167/70673/12843/12562/23988/17127/65112/26409/17684/246154/21825/58250/12741/56424/21808/18119/68939/386655/21813/278507/22433/52662/20901/23863/17125/14538/17129/12005/69260/13132/16998/11502/20481/18854/22284/77794/105352/12579/11491/216805/18607/66313/170749/230597/16476/16400/26401/20779/14083/75788/11477/17283/16419/225631/20482/380664/93759/18550/252864/353310/15258/170676/17126/20340/53618/21869/12912/93836/80288/14479/19042/75901	99	BP	group1
GO:0051169	nuclear transport	226/8825	412/23577	3.3890498380825e-13	1.52815338153538e-11	8.62126713196426e-12	229512/319757/20926/71810/110750/19386/15937/21809/12317/16646/69181/12034/26416/20742/71983/72149/53319/78688/54612/353258/13649/17246/19052/13207/26941/66244/18035/218210/16648/14180/65246/11600/56722/15205/69823/56637/213990/15516/68010/69241/225160/73473/17128/14682/16452/73666/18761/64930/18767/66679/16418/16649/56417/24088/20319/230082/100210/57320/74585/52163/21937/70572/29810/209003/22427/142980/18709/74360/83946/71999/22771/17127/18763/22346/230673/329506/230073/269113/72170/226432/18012/228607/22057/19164/71844/12326/15183/74256/268420/103677/21808/331401/75751/11865/72699/21898/13654/12166/18119/107351/231042/18133/54194/19387/12006/14362/269800/18708/18386/14062/212518/223527/59036/21416/22433/11606/74504/227720/66231/20677/20356/22627/11487/208104/328572/66069/19055/59014/226517/12159/12005/56338/18148/74254/19043/13132/233726/11737/18854/19047/72322/14296/19335/109552/20823/20238/19014/212999/15519/100042165/19330/77938/56453/240614/23892/73826/19247/17472/23939/16543/237859/14105/16650/19259/67628/12913/56717/66118/23805/20698/230597/16476/11640/12014/18015/629378/72043/106042/103583/238799/56488/14634/75788/107939/56291/100764/170743/18753/69601/14369/320938/19385/224092/13869/20963/93759/108989/223864/56698/11815/235626/238276/22687/66880/207728/18769/66471/18141/75547/74204/57258/20473/19653/13211/70579/13138/15587/50868/18226/21849/269966/26356/72565/17931/13488/19042	226	BP	group1
GO:0034504	protein localization to nucleus	212/8825	382/23577	3.93071667656795e-13	1.75906959841597e-11	9.92400965433459e-12	18053/20682/319757/71810/110750/20869/19386/54624/21809/12317/16646/69181/12034/26416/20742/71983/12162/83396/78688/54612/13649/17246/20610/19052/13207/26941/18035/218210/16648/72400/14180/11600/56722/15205/56637/213990/12488/15516/68010/17128/14682/16452/56327/93679/209361/18761/30931/18767/66679/16649/56417/24088/20319/70762/100210/230784/57320/74585/21937/70572/29810/142980/13666/18709/74360/23988/83946/22771/17127/229603/18763/22346/230673/230073/72135/269113/226154/226432/228607/22057/64009/19164/71844/106021/20474/15183/74256/319565/108155/67239/21808/75751/11865/72699/21898/12166/18119/107351/18133/12006/14362/20019/18708/18386/77053/14062/212518/59036/21416/22433/17701/11606/74504/72195/227720/63856/20356/328572/54354/66069/16367/19055/59014/12159/12005/56338/18148/74254/19043/13132/18711/209200/233726/18854/19335/109552/21454/22218/19014/53325/212999/235320/15519/382030/77938/56453/240614/23892/17472/23939/16543/16650/19259/216805/12913/56717/237542/23805/230917/20698/230597/16476/11640/18015/629378/67181/72043/106042/103583/238799/20779/14634/107939/240832/245038/170743/18753/69601/14369/80285/320938/19385/13869/20963/93759/108989/11815/71177/76936/238276/22687/51810/207728/18769/18141/13175/20466/208263/20473/13138/68379/15587/50868/338467/18226/21849/269966/26356/72565/70930/13488/19042	212	BP	group1
GO:0071804	cellular potassium ion transport	107/8825	164/23577	4.25184224942981e-13	1.87459000508194e-11	1.05757323786987e-11	20512/15165/12389/99738/16535/16506/19211/16536/15166/67498/75785/14199/16529/16502/226999/11931/56461/13616/12373/226922/16523/331004/74166/330953/11933/16492/16490/211468/16494/108737/16512/238271/16518/109676/16538/16525/246133/16497/229715/225030/16491/16485/210741/238076/16513/57814/16520/246317/16493/66733/16524/72392/19091/16531/16527/16519/22627/110862/11603/13483/105722/211480/16539/170738/433809/240444/16510/16526/16508/52150/98660/16515/19122/22218/268345/238161/16522/56543/241528/432442/70357/241794/74513/107723/12289/269109/100040591/13383/16517/223864/66240/16498/217826/18387/83814/66894/382571/98741/11735/140492/70839/227632/16500/16504/16514/72258/236727	107	BP	group1
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	107/8825	164/23577	4.25184224942981e-13	1.87459000508194e-11	1.05757323786987e-11	12561/69524/140571/232370/12614/53599/21929/16402/12737/11658/58998/19876/12558/12565/101489/12156/17391/22329/23965/12404/20312/12562/12555/58235/114873/74769/73173/12563/18530/104831/237979/52118/93724/21808/19268/229715/93879/93887/93885/105827/16475/12738/93889/12484/140570/21813/329628/219257/93877/23836/104010/245827/18189/215654/12552/19294/93706/233651/320844/53883/17196/14804/16401/23939/23964/65945/13131/23966/19266/16600/19281/71436/94332/71740/235574/116701/11477/241201/331461/239857/16728/54725/23963/67703/11877/192161/12554/268902/319387/12564/330814/11994/279653/75599/17470/18526/320873/210801/71683/17136/12939/192167/107934/93712/50918/235086/270120	107	BP	group1
GO:0008038	neuron recognition	32/8825	33/23577	4.47899216098347e-13	1.96021774574806e-11	1.10588119145025e-11	13643/11820/13845/19876/18186/13838/114873/17984/72832/229715/12064/12569/13508/12801/68585/22418/13837/20356/232906/19283/20346/14432/13844/16728/66797/268902/269878/15228/21367/17967/107934/54713	32	BP	group1
GO:0021953	central nervous system neuron differentiation	133/8825	216/23577	4.56995503538534e-13	1.98542864019077e-11	1.12010423072449e-11	22415/22158/319757/18293/18846/269610/13845/12387/22413/19211/104318/22412/16869/83431/21907/110532/12227/18472/15904/19206/67269/15205/19876/22408/14682/59058/68094/18186/18187/13838/227331/26889/18227/11444/20319/70762/230101/21349/22241/22421/20377/12404/58198/19883/270190/50913/16392/14472/13390/233552/20678/233033/329559/30946/19164/192119/16323/268882/235439/212712/13796/11878/21375/18028/76484/235402/20689/18750/14633/22418/58208/18088/20677/18189/12005/12552/230676/13489/232906/18994/14182/57754/18080/332397/231044/244152/20346/14804/14912/20674/11941/54485/94229/13844/80297/58234/110596/18032/14083/14634/18508/654470/16874/11977/17756/67102/13176/243743/12978/268902/76089/13869/20589/14183/12286/16911/16825/105689/13175/210801/14461/20563/19130/24136/21869/15228/20664/20745/21367/77630/13488/54713/18212	133	BP	group1
GO:0007346	regulation of mitotic cell cycle	265/8825	499/23577	4.73874983217789e-13	2.04384340587846e-11	1.1530596464262e-11	216795/12444/18591/234852/13205/67811/69754/26406/27214/71810/12576/19386/15937/240843/12034/94315/11820/16001/12567/12387/72149/12048/12162/19211/81702/30839/99375/21974/237877/214498/58231/56274/13424/26397/22629/19192/67141/52696/13649/17246/68067/19360/26399/26941/18472/19206/19356/20620/14165/70601/67153/72400/19357/17869/12914/15205/74201/19090/224105/75826/14199/17691/52563/13872/70799/18596/19367/26412/13006/20874/15461/74370/269424/227331/59041/52477/18761/17536/18767/66679/13616/76123/13684/27354/53378/56710/14726/21349/20460/68592/72772/52206/231803/21802/22591/17193/18481/56292/26992/116733/17535/73420/53376/235041/83946/26951/17127/241656/18763/69737/102060/73754/208836/208583/234736/244329/209683/70012/108737/238271/223775/13197/15183/74256/103733/109333/75608/12190/78334/208643/24061/26398/235661/11792/68142/23955/19290/12704/59126/24100/116748/13560/66983/76454/18750/233805/12193/16493/59036/19684/54601/17300/13871/14451/78309/12537/14184/20677/381921/229543/69274/19941/12159/215378/14677/545622/11350/11789/15512/12144/14182/100088/101706/18854/26407/213582/16337/193385/217232/71007/434130/216810/226151/26405/12579/214230/15468/104418/67874/100683/17257/19247/11491/50791/19891/67628/13555/52468/21423/20698/108058/74996/70584/118454/26401/18795/26400/330177/15586/20479/12043/22589/20843/13383/17295/19385/12545/11920/226250/57261/193838/14183/93759/18004/329152/11909/108989/72349/14365/216021/66440/71177/26396/75430/72508/665113/12122/51810/26554/26921/22680/224023/72611/20466/12577/98496/66591/11629/19186/116871/15228/69952/22625/18514/66371/20399/18479/18226/67064/234854/19054/380629/12905/218294/15902	265	BP	group1
GO:0046777	protein autophosphorylation	144/8825	239/23577	5.81515578551515e-13	2.49005807448821e-11	1.40479719468333e-11	18595/18591/11479/78943/26406/21770/20869/14773/26403/29869/71520/26416/16001/13845/12389/13805/58231/17346/13649/19052/19360/19766/19229/14586/224105/56637/22339/19106/16210/18596/16452/20874/20872/13838/59041/215653/54635/27354/13841/13842/22241/14254/21848/13728/233789/22341/13666/17535/12988/12747/245000/270190/18049/338372/74772/18213/235344/17096/231876/71751/223775/12326/18679/74012/71742/72065/59126/13866/71785/18750/232341/13846/244895/76108/11302/102414/14184/70425/13665/74155/11350/18590/69635/103236/18198/14182/22367/269774/16337/23892/15275/12388/15467/12325/16451/12322/56717/108058/14784/16476/69131/233020/69922/20779/12323/14083/22174/228140/207565/330177/18753/68473/16542/16179/21838/51789/12978/17295/11920/57261/13869/17179/12305/13548/20963/14183/12748/26396/214897/665113/19092/75607/110279/20491/11352/29875/101540/279561/18214/382253/22612/18479/21849/18212	144	BP	group1
GO:0016571	histone methylation	88/8825	128/23577	5.96284545572403e-13	2.53506115374781e-11	1.43018624088418e-11	103136/214162/20926/55982/54624/269610/22083/13018/75410/12387/15182/77305/66354/214669/27374/193796/73473/17128/226830/64707/76246/381813/66423/66083/59035/73251/50708/329559/66617/56406/71458/108155/246198/231051/14957/238247/74729/52463/244694/68911/22433/104263/23808/17769/52690/214572/107823/76804/17765/194388/214133/15468/14055/17257/208266/230674/84505/94246/75302/51869/17283/22589/225888/110147/20937/99982/67367/93759/234135/20230/77683/235626/109331/237730/104103/319974/239122/52615/331623/99890/109263/16468/381022/192195/213464/77630/116848/18193	88	BP	group1
GO:0045444	fat cell differentiation	138/8825	227/23577	6.74859799342777e-13	2.84876987637461e-11	1.60716891370172e-11	19015/14773/26416/12224/12395/71660/268752/58231/56274/217410/64010/15904/14165/13592/73739/15205/56637/75826/22408/15370/12457/22339/20681/57753/13198/19735/74186/18227/20378/59030/16449/12156/20319/19885/18124/70673/16974/18631/20377/13666/59035/19883/17127/15560/15558/268396/16324/11554/106326/71492/192157/232430/11865/14747/13654/63953/69807/71175/22762/52028/11555/56458/22761/67544/229227/76219/241950/76976/207259/231070/225791/12193/59036/21416/106565/100201/22433/22418/76854/63856/14245/330189/100604/328572/18627/26383/12608/236266/56310/67528/12005/13016/24014/21372/223435/240396/19014/70717/235320/12609/56469/228019/384061/13555/56717/237542/20318/210029/16600/211739/228790/18795/75302/16403/232339/22419/93759/11909/20602/19017/11861/100503924/14560/13017/14461/329003/14013/81703/240514/12912/81004/16780/72007/23921/12606/71371/15902/224792	138	BP	group1
GO:0071805	potassium ion transmembrane transport	106/8825	163/23577	7.48054853925139e-13	3.13550879617072e-11	1.76893623722846e-11	20512/15165/12389/99738/16535/16506/19211/16536/15166/67498/75785/14199/16502/226999/11931/56461/13616/12373/226922/16523/331004/74166/330953/11933/16492/16490/211468/16494/108737/16512/238271/16518/109676/16538/16525/246133/16497/229715/225030/16491/16485/210741/238076/16513/57814/16520/246317/16493/66733/16524/72392/19091/16531/16527/16519/22627/110862/11603/13483/105722/211480/16539/170738/433809/240444/16510/16526/16508/52150/98660/16515/19122/22218/268345/238161/16522/56543/241528/432442/70357/241794/74513/107723/12289/269109/100040591/13383/16517/223864/66240/16498/217826/18387/83814/66894/382571/98741/11735/140492/70839/227632/16500/16504/16514/72258/236727	106	BP	group1
GO:1903362	regulation of cellular protein catabolic process	132/8825	215/23577	7.59459903081233e-13	3.16105268751014e-11	1.78334714083852e-11	14673/94232/23807/381629/19211/74365/104318/19192/67903/21929/17246/20610/217410/108089/110616/20620/12759/19229/30945/56637/30940/22408/15516/224650/17131/13838/13636/53378/19359/57320/68098/13032/76375/94190/80750/65114/71732/16835/67685/71999/14629/18763/75841/74772/218203/71492/108687/56468/19164/228769/70797/226089/223870/56424/246133/22225/100102/216157/70369/237500/54609/59036/19684/22433/244421/67296/12234/74374/211770/218215/72607/56736/66753/12005/26374/14466/100494/13132/101240/338352/268291/72345/18854/242960/20588/22218/59025/232286/75744/56469/56353/67490/24086/17025/50754/116891/52892/81018/106042/14083/75788/19165/69601/79263/27373/77125/18550/66498/56228/12398/224997/11836/53323/381338/15216/17846/64209/93687/16798/225896/75234/225131/17772/23806/11816/19186/22213/56207/53312/22215/233900/71816	132	BP	group1
GO:0009314	response to radiation	211/8825	382/23577	8.32709445775333e-13	3.44186570920471e-11	1.94177129533868e-11	12444/22278/214162/170770/13864/68251/109880/20869/13870/26416/11820/20512/17688/83429/12048/13712/70238/19046/19364/67405/14050/13649/17246/68067/11418/18626/22632/15357/50789/17869/12914/50505/19090/213990/80905/58230/17691/13872/16210/19367/19697/101489/15461/20184/14048/22592/16177/56210/76867/18582/13603/17536/18538/11444/20319/60599/230484/12371/57434/69076/22591/20893/16653/17193/20377/72108/22427/80750/85305/244666/53376/245000/66704/319734/15466/217124/234736/66467/319801/231841/13492/239364/268564/13197/12190/77065/109275/19045/18950/68142/69807/105787/15270/71175/67068/18708/244694/246317/233805/18121/227525/13871/13653/16477/319955/11852/20356/328572/195208/13665/229543/19941/18148/13489/382056/26374/19049/20511/50769/54006/12144/53418/18854/98660/19047/22601/226409/15465/26407/16412/171543/65964/20238/71007/12530/66647/66209/623474/16478/319583/104027/109689/56469/56349/14375/17257/94229/56717/20318/14784/74996/24086/16476/68048/50754/18015/319162/26420/66656/15251/26400/228140/72440/15586/21353/66860/12043/17283/81601/99982/209456/245537/11920/108841/93759/20393/18004/20357/12748/213311/11548/93898/19361/75570/70681/20822/17252/26447/218461/14688/11352/12298/57741/19653/19822/12912/12288/12290/11785/98415/15587/17380/240057/14811/12753/72565/12581/12955/13488/15902/320234	211	BP	group1
GO:1903311	regulation of mRNA metabolic process	124/8825	199/23577	8.39140708262194e-13	3.44452792798385e-11	1.9432732191335e-11	20926/67465/54624/20815/22083/77134/52502/107951/67493/72308/214498/110532/12227/13207/66354/664883/68927/74480/72486/14573/56215/68092/110213/12457/59092/22339/73473/217351/227331/52477/210529/230257/80912/18983/67384/75420/233033/22057/192119/19317/239528/224344/14904/107817/67039/60365/235497/19656/11792/12006/211948/231769/67040/109095/268859/12193/225027/12537/213988/272009/56403/73158/20637/224902/18148/68955/12261/22608/208922/230753/24014/22722/332397/20817/105559/20382/21841/234594/15568/56758/237859/14105/13555/56717/237400/70248/230908/15572/229096/18789/75553/80913/20658/19655/236732/108013/52897/319586/231386/13548/71723/74326/213541/231464/109331/60532/381305/51810/12455/67010/72446/12311/19205/72289/15388/117149/19653/13211/233900/20924/218543/269966/66660/19704	124	BP	group1
GO:0033673	negative regulation of kinase activity	143/8825	238/23577	9.45939648851215e-13	3.85632382874139e-11	2.17559299195052e-11	69754/12576/23790/320795/16001/19062/12389/106504/12162/19211/17873/54612/21929/67603/74342/110532/69802/23882/15357/50523/24064/56637/19252/64144/24066/14682/208092/68606/19735/68082/15259/114715/18767/19246/229007/56417/20319/15502/57320/16974/11819/319520/20377/12988/19087/66959/277360/319801/18218/70012/384783/56468/17096/13492/19164/13197/72828/216505/192157/20597/63953/101809/66259/192231/12702/16475/320472/237782/399558/237387/272381/65079/18750/232341/83945/14154/20660/192198/67296/24074/211770/226849/52840/54607/68767/74155/12159/18148/11350/16413/14466/19049/11789/12700/114716/231125/97998/23939/237847/19259/18607/11540/216028/13844/19084/17762/71059/56013/67605/24063/18015/108909/71436/19085/19165/19271/18753/69601/396184/17283/208650/21838/79566/93759/19255/72349/243499/70686/241568/216233/66801/51810/18769/16798/211187/235584/11816/15587/12402/18226/13488/19720/94245	143	BP	group1
